industry,sentiment
Cleaning_Maintenance,0.0
Cleaning_Maintenance,0.0012345679012345679
Cleaning_Maintenance,0.0025940337224383916
Cleaning_Maintenance,0.00510204081632653
Cleaning_Maintenance,0.0024752475247524753
Cleaning_Maintenance,0.001288659793814433
Cleaning_Maintenance,0.0
Cleaning_Maintenance,0.0037688442211055275
Cleaning_Maintenance,0.002506265664160401
Cleaning_Maintenance,-0.001256281407035176
Cleaning_Maintenance,0.0
Cleaning_Maintenance,0.01653944020356234
Cleaning_Maintenance,0.01015228426395939
Cleaning_Maintenance,0.0
Cleaning_Maintenance,-0.002849002849002849
Cleaning_Maintenance,-0.007246376811594203
Cleaning_Maintenance,0.002642007926023778
Cleaning_Maintenance,-0.0013123359580052493
Cleaning_Maintenance,-0.0012626262626262627
Cleaning_Maintenance,0.011764705882352941
Cleaning_Maintenance,0.005172413793103448
Cleaning_Maintenance,0.0026560424966799467
Cleaning_Maintenance,0.0013280212483399733
Cleaning_Maintenance,-0.0012406947890818859
Cleaning_Maintenance,0.0025
Cleaning_Maintenance,0.0048721071863581
Cleaning_Maintenance,0.0038412291933418692
Cleaning_Maintenance,0.0013297872340425532
Cleaning_Maintenance,0.009864364981504316
Cleaning_Maintenance,0.006858710562414266
Cleaning_Maintenance,0.002509410288582183
Cleaning_Maintenance,0.006112469437652812
Cleaning_Maintenance,0.0012594458438287153
Cleaning_Maintenance,-0.0012836970474967907
Cleaning_Maintenance,0.0011467889908256881
Cleaning_Maintenance,0.011904761904761904
Construction,0.0
Construction,0.0068212824010914054
Construction,0.0012804097311139564
Construction,0.001218026796589525
Construction,0.0
Construction,0.0
Construction,0.0
Construction,0.0
Construction,0.0
Construction,0.0059594755661501785
Construction,0.0
Construction,0.0037974683544303796
Construction,0.0024691358024691358
Construction,0.0
Construction,0.004819277108433735
Construction,0.007151370679380214
Construction,0.00984009840098401
Construction,0.034482758620689655
Construction,0.009685230024213076
Construction,0.00245398773006135
Construction,-0.005121638924455826
Construction,-0.006329113924050633
Construction,-0.005089058524173028
Construction,0.005095541401273885
Construction,-0.0025906735751295338
Construction,0.0025220680958385876
Construction,0.0
Construction,-0.003870967741935484
Construction,0.0050568900126422255
Construction,0.005128205128205128
Construction,0.0012285012285012285
Construction,0.003787878787878788
Construction,0.0
Construction,0.0
Construction,0.015332197614991482
Construction,0.0034965034965034965
Construction,0.013636363636363636
Construction,0.0015923566878980893
Construction,0.017518248175182483
Construction,0.007371007371007371
Construction,0.005208333333333333
Construction,0.007947019867549669
Construction,0.009271523178807948
Construction,0.001310615989515072
Construction,0.0013089005235602095
Construction,0.001326259946949602
Construction,0.001226993865030675
Construction,0.004842615012106538
Construction,0.008
Construction,0.003875968992248062
Construction,0.00784313725490196
Construction,0.0038910505836575876
Construction,0.0013123359580052493
Construction,-0.003937007874015748
Construction,0.0
Construction,0.0026845637583892616
Construction,0.005420054200542005
Construction,0.004054054054054054
Construction,0.0
Construction,0.0012422360248447205
Construction,0.0063371356147021544
Construction,0.0012239902080783353
Construction,0.017721518987341773
Construction,0.005412719891745603
Construction,0.0013477088948787063
Construction,-0.0014684287812041115
Construction,-0.0028208744710860366
Construction,-0.009358288770053475
Construction,-0.014616321559074299
Construction,-0.007822685788787484
Construction,-0.001447178002894356
Construction,0.0037735849056603774
Construction,0.005235602094240838
Construction,-0.0012484394506866417
Construction,0.002652519893899204
Construction,-0.0111731843575419
Construction,0.035759897828863345
Construction,0.025547445255474453
Construction,0.014814814814814815
Construction,0.00853658536585366
Construction,0.004932182490752158
Construction,0.011363636363636364
Construction,0.00851581508515815
Construction,0.002560819462227913
Construction,-0.0026455026455026454
Construction,0.010296010296010296
Construction,0.010178117048346057
Construction,0.009234828496042216
Construction,0.006165228113440197
Construction,0.006402048655569782
Construction,0.008695652173913044
Construction,0.00245398773006135
Construction,0.01139240506329114
Construction,0.01098901098901099
Construction,0.002551020408163265
Construction,-0.0014792899408284023
Construction,-0.0013192612137203166
Construction,0.02345679012345679
Construction,0.01625
Construction,0.005555555555555556
Construction,0.005121638924455826
Construction,0.0048134777376654635
Construction,0.016290726817042606
Construction,0.00851063829787234
FieldServiceTechnicians,0.0016025641025641025
FieldServiceTechnicians,0.004993757802746567
FieldServiceTechnicians,0.0013054830287206266
FieldServiceTechnicians,0.0
FieldServiceTechnicians,0.0013280212483399733
FieldServiceTechnicians,-0.0012376237623762376
FieldServiceTechnicians,-0.0024242424242424242
FieldServiceTechnicians,-0.0012658227848101266
FieldServiceTechnicians,0.006172839506172839
FieldServiceTechnicians,0.007547169811320755
FieldServiceTechnicians,0.007237635705669481
FieldServiceTechnicians,0.008353221957040573
FieldServiceTechnicians,0.0035335689045936395
FieldServiceTechnicians,0.0012091898428053204
FieldServiceTechnicians,0.0
FieldServiceTechnicians,0.007220216606498195
FieldServiceTechnicians,0.005050505050505051
FieldServiceTechnicians,0.0
FieldServiceTechnicians,0.0109204368174727
FieldServiceTechnicians,0.0
FieldServiceTechnicians,-0.0013297872340425532
FieldServiceTechnicians,0.006418485237483954
FieldServiceTechnicians,0.0050568900126422255
FieldServiceTechnicians,0.009925558312655087
FieldServiceTechnicians,0.0062266500622665
FieldServiceTechnicians,0.008588957055214725
FieldServiceTechnicians,0.0078125
FieldServiceTechnicians,0.007537688442211055
FieldServiceTechnicians,0.011936339522546418
FieldServiceTechnicians,0.005141388174807198
FieldServiceTechnicians,0.003926701570680628
FieldServiceTechnicians,0.01078167115902965
FieldServiceTechnicians,0.006289308176100629
FieldServiceTechnicians,0.0012531328320802004
FieldServiceTechnicians,0.0025477707006369425
FieldServiceTechnicians,0.004431314623338257
FieldServiceTechnicians,0.004120879120879121
FieldServiceTechnicians,0.00130718954248366
FieldServiceTechnicians,0.0
FieldServiceTechnicians,-0.0012453300124533001
FieldServiceTechnicians,0.03594351732991014
FieldServiceTechnicians,0.012804097311139564
FieldServiceTechnicians,0.0025575447570332483
FieldServiceTechnicians,0.0
FieldServiceTechnicians,0.0012391573729863693
FieldServiceTechnicians,0.006265664160401002
FieldServiceTechnicians,0.001321003963011889
FieldServiceTechnicians,-0.002621231979030144
FieldServiceTechnicians,0.007702182284980745
FieldServiceTechnicians,0.006493506493506494
FieldServiceTechnicians,0.0037974683544303796
FieldServiceTechnicians,0.0012453300124533001
FieldServiceTechnicians,0.0024509803921568627
FieldServiceTechnicians,0.002457002457002457
FieldServiceTechnicians,0.003911342894393742
FieldServiceTechnicians,0.0038363171355498722
FieldServiceTechnicians,0.0012642225031605564
FieldServiceTechnicians,0.003875968992248062
FieldServiceTechnicians,0.002688172043010753
FieldServiceTechnicians,0.007702182284980745
FieldServiceTechnicians,0.0024875621890547263
FieldServiceTechnicians,-0.005509641873278237
Finance,0.0065040650406504065
Finance,0.011235955056179775
Finance,0.01139240506329114
Finance,0.0027063599458728013
Finance,0.0
Finance,0.0013351134846461949
Finance,-0.002607561929595828
Finance,0.0012437810945273632
Finance,0.0026246719160104987
Finance,0.0037688442211055275
Finance,0.0
Finance,-0.0013175230566534915
Finance,0.0
Finance,-0.0012642225031605564
Finance,-0.003740648379052369
Finance,0.0012315270935960591
Finance,-0.0024783147459727386
Finance,0.0
Finance,0.0
Finance,0.0
Finance,-0.0013333333333333333
Finance,0.0
Finance,0.0
Finance,0.0
Finance,0.0
Finance,0.0
Finance,0.0013440860215053765
Finance,0.0
Finance,0.002484472049689441
Finance,0.0
Finance,0.0
Finance,0.0014124293785310734
Finance,0.0012919896640826874
Finance,0.005298013245033113
Finance,0.0
Finance,0.006435006435006435
Finance,0.002403846153846154
Finance,0.00322061191626409
Finance,-0.008663366336633664
Finance,0.007874015748031496
Finance,0.005263157894736842
Finance,0.002484472049689441
Finance,0.00125
Finance,-0.0025031289111389237
Finance,0.01653944020356234
Finance,0.012706480304955527
Finance,0.005115089514066497
Finance,0.0
Finance,0.0
Finance,0.0
Finance,0.0034662045060658577
Finance,0.002583979328165375
Finance,0.014510278113663845
Finance,0.018633540372670808
Finance,0.0097442143727162
Finance,0.0038314176245210726
Finance,0.003778337531486146
Finance,0.010935601458080195
Finance,0.005813953488372093
Finance,0.0
Finance,-0.0012165450121654502
Finance,0.001218026796589525
Finance,0.002442002442002442
Finance,0.004830917874396135
Finance,0.006097560975609756
Finance,0.004819277108433735
Finance,0.004790419161676647
Finance,0.0075282308657465494
Finance,0.0073439412484700125
Finance,0.01858736059479554
Finance,0.0037267080745341614
Finance,0.0
